0,wrd_length,total_char,syl_count,syl_sum,sentiment
"""But who was she?""","[3, 3, 3, 3]",12,[1 1 1 0],3,0.0
asked Dorothy.,"[5, 7]",12,[1 3],4,0.0
"""She was the Wicked Witch of the East, as I said,"" answered the little woman.","[3, 3, 3, 6, 5, 2, 3, 4, 2, 1, 4, 8, 3, 6, 5]",58,[0 1 1 1 1 1 1 2 1 1 1 2 1 1 2],17,-0.1875
"""She has held all the Munchkins in bondage for many years, making them slave for her night and day.","[3, 3, 4, 3, 3, 9, 2, 7, 3, 4, 5, 6, 4, 5, 3, 3, 5, 3, 3]",78,[0 1 1 1 1 2 1 2 1 2 2 2 1 1 1 1 1 1 1],23,0.5
"Now they are all set free, and are grateful to you for the favor.""","[3, 4, 3, 3, 3, 4, 3, 3, 8, 2, 3, 3, 3, 5]",50,[1 1 1 1 1 1 1 1 3 1 1 1 1 2],17,0.4
"""Who are the Munchkins?""","[3, 3, 3, 9]",18,[1 1 1 2],5,0.0
inquired Dorothy.,"[8, 7]",15,[2 3],5,0.0
"""They are the people who live in this land of the East  where the Wicked Witch ruled.""","[4, 3, 3, 6, 3, 4, 2, 4, 4, 2, 3, 4, 5, 3, 6, 5, 5]",66,[1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1],18,0.136363636364
"""Are you a Munchkin?""","[3, 3, 1, 8]",15,[1 1 1 2],5,0.0
asked Dorothy.,"[5, 7]",12,[1 3],4,0.0
"""No, but I am their friend, although I live in the land of the North.","[2, 3, 1, 2, 5, 6, 8, 1, 4, 2, 3, 4, 2, 3, 5]",51,[1 1 1 1 1 2 2 1 1 1 1 1 1 1 1],17,0.136363636364
"When they saw the Witch of the East was dead the Munchkins sent a swift messenger to me, and I came at once.","[4, 4, 3, 3, 5, 2, 3, 4, 3, 4, 3, 9, 4, 1, 5, 9, 2, 2, 3, 1, 4, 2, 4]",84,[1 1 1 1 1 1 1 2 1 2 1 2 1 1 1 3 1 1 1 1 1 1 1],28,-0.2
"I am the Witch of the North.""","[1, 2, 3, 5, 2, 3, 5]",21,[1 1 1 1 1 1 1],7,0.0
"""Oh, gracious!""","[2, 8]",10,[1 2],3,0.0
cried Dorothy.,"[5, 7]",12,[1 3],4,0.0
"""Are you a real witch?""","[3, 3, 1, 4, 5]",16,[1 1 1 2 1],6,0.2
"""Yes, indeed,"" answered the little woman.","[3, 6, 8, 3, 6, 5]",31,[0 1 2 1 1 2],7,-0.1875
"""But I am a good witch, and the people love me.","[3, 1, 2, 1, 4, 5, 3, 3, 6, 4, 2]",34,[1 1 1 1 1 1 1 1 1 1 1],11,0.6
"I am not as powerful as the Wicked Witch was who ruled here, or I should have set the people free myself.""","[1, 2, 3, 2, 8, 2, 3, 6, 5, 3, 3, 5, 4, 2, 1, 6, 4, 3, 3, 6, 4, 6]",82,[1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2],25,0.35
"""But I thought all witches were wicked,"" said the girl, who was half frightened at facing a real witch.","[3, 1, 7, 3, 7, 4, 6, 4, 3, 4, 3, 3, 4, 10, 2, 6, 1, 4, 5]",80,[1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 2 1],22,0.0166666666667
"""Oh, no, that is a great mistake.","[2, 2, 4, 2, 1, 5, 7]",23,[1 1 1 1 1 2 2],9,0.8
"There were only four witches in all the Land of Oz, and two of them, those who live in the North and the South, are good witches.","[5, 4, 4, 4, 7, 2, 3, 3, 4, 2, 2, 3, 3, 2, 4, 5, 3, 4, 2, 3, 5, 3, 3, 5, 3, 4, 7]",99,[1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28,0.278787878788
"I know this is true, for I am one of them myself, and cannot be mistaken.","[1, 4, 4, 2, 4, 3, 1, 2, 3, 2, 4, 6, 3, 3, 3, 2, 8]",55,[1 1 1 1 0 1 1 1 1 1 1 2 1 1 1 1 3],19,0.35
"Those who dwelt in the East and the West were, indeed, wicked witches; but now that you have killed one of them, there is but one Wicked Witch in all the Land of Oz--the one who lives in the West.""","[5, 3, 5, 2, 3, 4, 3, 3, 4, 4, 6, 6, 7, 3, 3, 4, 3, 4, 6, 3, 2, 4, 5, 2, 3, 3, 6, 5, 2, 3, 3, 4, 2, 2, 3, 3, 3, 5, 2, 3, 4]",150,"[1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1]",42,-0.2
"""But,"" said Dorothy, after a moment's thought, ""Aunt Em has told me that the witches were all dead--years and years ago.""","[3, 4, 7, 5, 1, 6, 2, 7, 4, 2, 3, 4, 2, 4, 3, 7, 4, 3, 4, 5, 3, 5, 3]",91,[1 1 3 2 1 2 0 1 1 1 1 1 1 1 1 1 1 1 2 2 1 2 2],30,0.0
"""Who is Aunt Em?""","[3, 2, 4, 2]",11,[1 1 1 1],4,0.0
inquired the little old woman.,"[8, 3, 6, 3, 5]",25,[2 1 1 1 2],7,-0.04375
"""She is my aunt who lives in Kansas, where I came from.""","[3, 2, 2, 4, 3, 5, 2, 6, 5, 1, 4, 4]",41,[0 1 1 1 1 1 1 2 1 1 1 1],12,0.0
"The Witch of the North seemed to think for a time, with her head bowed and her eyes upon the ground.","[3, 5, 2, 3, 5, 6, 2, 5, 3, 1, 4, 4, 3, 4, 5, 3, 3, 4, 4, 3, 6]",78,[1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 0 2 1 1],22,0.0
"Then she looked up and said, ""I do not know where Kansas is, for I have never heard that country mentioned before.","[4, 3, 6, 2, 3, 4, 1, 2, 3, 4, 5, 6, 2, 3, 1, 4, 5, 5, 4, 7, 9, 6]",89,[1 0 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 2 2],27,0.0
"But tell me, is it a civilized country?""","[3, 4, 2, 2, 2, 1, 9, 7]",30,[1 1 1 1 1 1 3 2],11,0.4
"""Oh, yes,"" replied Dorothy.","[2, 3, 7, 7]",19,[1 0 2 3],6,0.0
"""Then that accounts for it.","[4, 4, 8, 3, 2]",21,[1 1 2 1 1],6,0.0
"In the civilized countries I believe there are no witches left, nor wizards, nor sorceresses, nor magicians.","[2, 3, 9, 9, 1, 7, 5, 3, 2, 7, 4, 3, 7, 3, 11, 3, 9]",88,[1 1 3 2 1 3 1 1 1 1 1 1 2 1 3 1 4],28,0.2
"But, you see, the Land of Oz has never been civilized, for we are cut off from all the rest of the world.","[3, 3, 3, 3, 4, 2, 2, 3, 5, 4, 9, 3, 2, 3, 3, 3, 4, 3, 3, 4, 2, 3, 5]",79,[1 1 1 1 1 1 1 1 2 1 3 1 1 1 1 1 1 1 1 1 1 1 1],26,0.4
"Therefore we still have witches and wizards amongst us.""","[9, 2, 5, 4, 7, 3, 7, 7, 2]",46,[3 1 1 1 1 1 2 2 1],13,0.0
"""Who are the wizards?""","[3, 3, 3, 7]",16,[1 1 1 2],5,0.0
asked Dorothy.,"[5, 7]",12,[1 3],4,0.0
"""Oz himself is the Great Wizard,"" answered the Witch, sinking her voice to a whisper.","[2, 7, 2, 3, 5, 6, 8, 3, 5, 7, 3, 5, 2, 1, 7]",66,[1 2 1 1 2 2 2 1 1 2 1 1 1 1 2],21,0.8
"""He is more powerful than all the rest of us together.","[2, 2, 4, 8, 4, 3, 3, 4, 2, 2, 8]",42,[1 1 1 3 1 1 1 1 1 1 3],15,0.4
"He lives in the City of Emeralds.""","[2, 5, 2, 3, 4, 2, 8]",26,[1 1 1 1 2 1 3],10,0.0
"Dorothy was going to ask another question, but just then the Munchkins, who had been standing silently by, gave a loud shout and pointed to the corner of the house where the Wicked Witch had been lying.","[7, 3, 5, 2, 3, 7, 8, 3, 4, 4, 3, 9, 3, 3, 4, 8, 8, 2, 4, 1, 4, 5, 3, 7, 2, 3, 6, 2, 3, 5, 5, 3, 6, 5, 3, 4, 5]",162,[3 1 1 1 1 3 2 1 1 1 1 2 1 1 1 2 3 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1],47,0.05
"""What is it?""","[4, 2, 2]",8,[1 1 1],3,0.0
"asked the little old woman, and looked, and began to laugh.","[5, 3, 6, 3, 5, 3, 6, 3, 5, 2, 5]",46,[1 1 1 1 2 1 1 1 2 1 1],13,0.0708333333333
"The feet of the dead Witch had disappeared entirely, and nothing was left but the silver shoes.","[3, 4, 2, 3, 4, 5, 3, 11, 8, 3, 7, 3, 4, 3, 3, 6, 5]",77,[1 1 1 1 2 1 1 4 4 1 2 1 1 1 1 2 0],25,-0.0666666666667
"""She was so old,"" explained the Witch of the North, ""that she dried up quickly in the sun.","[3, 3, 2, 3, 9, 3, 5, 2, 3, 5, 4, 3, 5, 2, 7, 2, 3, 3]",67,[0 1 1 1 2 1 1 1 1 1 1 0 1 1 2 1 1 1],18,0.0777777777778
That is the end of her.,"[4, 2, 3, 3, 2, 3]",17,[1 1 1 1 1 1],6,0.0
"But the silver shoes are yours, and you shall have them to wear.""","[3, 3, 6, 5, 3, 5, 3, 3, 5, 4, 4, 2, 4]",50,[1 1 2 0 1 1 1 1 1 1 1 1 2],14,0.0
"She reached down and picked up the shoes, and after shaking the dust out of them handed them to Dorothy.","[3, 7, 4, 3, 6, 2, 3, 5, 3, 5, 7, 3, 4, 3, 2, 4, 6, 4, 2, 7]",83,[0 2 1 1 1 1 1 0 1 2 2 1 1 1 1 1 1 1 1 3],23,-0.155555555556
"""The Witch of the East was proud of those silver shoes,"" said one of the Munchkins, ""and there is some charm connected with them; but what it is we never knew.""","[3, 5, 2, 3, 4, 3, 5, 2, 5, 6, 5, 4, 3, 2, 3, 9, 3, 5, 2, 4, 5, 9, 4, 4, 3, 4, 2, 2, 2, 5, 4]",122,[1 1 1 1 2 1 1 1 1 2 0 1 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1],35,0.8
Dorothy carried the shoes into the house and placed them on the table.,"[7, 7, 3, 5, 4, 3, 5, 3, 6, 4, 2, 3, 5]",57,[3 2 1 0 2 1 1 1 1 1 1 1 1],16,0.0
"Then she came out again to the Munchkins and said:  ""I am anxious to get back to my aunt and uncle, for I am sure they will worry about me.","[4, 3, 4, 3, 5, 2, 3, 9, 3, 4, 1, 2, 7, 2, 3, 4, 2, 2, 4, 3, 5, 3, 1, 2, 4, 4, 4, 5, 5, 2]",105,[1 0 1 1 2 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1],34,0.0833333333333
"Can you help me find my way?""","[3, 3, 4, 2, 4, 2, 3]",21,[1 1 1 1 1 1 1],7,0.0
"The Munchkins and the Witch first looked at one another, and then at Dorothy, and then shook their heads.","[3, 9, 3, 3, 5, 5, 6, 2, 3, 7, 3, 4, 2, 7, 3, 4, 5, 5, 5]",84,[1 2 1 1 1 1 1 1 1 3 1 1 1 3 1 1 1 1 2],25,0.25
"""At the East, not far from here,"" said one, ""there is a great desert, and none could live to cross it.""","[2, 3, 4, 3, 3, 4, 4, 4, 3, 5, 2, 1, 5, 6, 3, 4, 5, 4, 2, 5, 2]",74,[1 1 2 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1],24,0.221590909091
"""It is the same at the South,"" said another, ""for I have been there and seen it.","[2, 2, 3, 4, 2, 3, 5, 4, 7, 3, 1, 4, 4, 5, 3, 4, 2]",58,[1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1],19,0.0
"The South is the country of the Quadlings.""","[3, 5, 2, 3, 7, 2, 3, 9]",34,[1 1 1 1 2 1 1 2],10,0.0
"""I am told,"" said the third man, ""that it is the same at the West.","[1, 2, 4, 4, 3, 5, 3, 4, 2, 2, 3, 4, 2, 3, 4]",46,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],15,0.0
"And that country, where the Winkies live, is ruled by the Wicked Witch of the West, who would make you her slave if you passed her way.""","[3, 4, 7, 5, 3, 7, 4, 2, 5, 2, 3, 6, 5, 2, 3, 4, 3, 5, 4, 3, 3, 5, 2, 3, 6, 3, 3]",105,[1 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],29,0.136363636364
"""The North is my home,"" said the old lady, ""and at its edge is the same great desert that surrounds this Land of Oz.","[3, 5, 2, 2, 4, 4, 3, 3, 4, 3, 2, 3, 4, 2, 3, 4, 5, 6, 4, 9, 4, 4, 2, 2]",87,[1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 2 1 2 1 1 1 1],28,0.3
"I'm afraid, my dear, you will have to live with us.""","[1, 2, 6, 2, 4, 3, 4, 4, 2, 4, 4, 2]",38,[1 0 2 1 2 1 1 1 1 1 1 1],13,-0.231818181818
"Dorothy began to sob at this, for she felt lonely among all these strange people.","[7, 5, 2, 3, 2, 4, 3, 3, 4, 6, 5, 3, 5, 7, 6]",65,[3 2 1 1 1 1 1 0 1 3 2 1 1 1 1],20,-0.075
"Her tears seemed to grieve the kind-hearted Munchkins, for they immediately took out their handkerchiefs and began to weep also.","[3, 5, 6, 2, 6, 3, 12, 9, 3, 4, 11, 4, 3, 5, 13, 3, 5, 2, 4, 4]",107,[1 2 1 1 2 1 3 2 1 1 6 1 1 1 4 1 2 1 1 2],35,0.0
"As for the little old woman, she took off her cap and balanced the point on the end of her nose, while she counted ""One, two, three"" in a solemn voice.","[2, 3, 3, 6, 3, 5, 3, 4, 3, 3, 3, 3, 8, 3, 5, 2, 3, 3, 2, 3, 4, 5, 3, 7, 3, 3, 5, 2, 1, 6, 5]",114,[1 1 1 1 1 2 0 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 2 1],32,-0.04375
"At once the cap changed to a slate, on which was written in big, white chalk marks:    ""LET DOROTHY GO TO THE CITY OF EMERALDS""   The little old woman took the slate from her nose, and having read the words on it, asked, ""Is your name Dorothy, my dear?""","[2, 4, 3, 3, 7, 2, 1, 5, 2, 5, 3, 7, 2, 3, 5, 5, 5, 3, 7, 2, 2, 3, 4, 2, 8, 3, 6, 3, 5, 4, 3, 5, 4, 3, 4, 3, 6, 4, 3, 5, 2, 2, 5, 2, 4, 4, 7, 2, 4]",188,"[1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 3 1 1 1 2 1 3 1 1 1 2 1 1 1 1 1 1 1 2
 2 1 1 1 1 1 1 1 1 3 1 2]",61,-0.021875
"""Yes,"" answered the child, looking up and drying her tears.","[3, 8, 3, 5, 7, 2, 3, 6, 3, 5]",45,[0 2 1 1 2 1 1 1 1 2],12,0.0
"""Then you must go to the City of Emeralds.","[4, 3, 4, 2, 2, 3, 4, 2, 8]",32,[1 1 1 1 1 1 2 1 3],12,0.0
"Perhaps Oz will help you.""","[7, 2, 4, 4, 3]",20,[2 1 1 1 1],6,0.0
"""Where is this city?""","[5, 2, 4, 4]",15,[1 1 1 2],5,0.0
asked Dorothy.,"[5, 7]",12,[1 3],4,0.0
"""It is exactly in the center of the country, and is ruled by Oz, the Great Wizard I told you of.""","[2, 2, 7, 2, 3, 6, 2, 3, 7, 3, 2, 5, 2, 2, 3, 5, 6, 1, 4, 3, 2]",72,[1 1 3 1 1 2 1 1 2 1 1 1 1 1 1 2 2 1 1 1 1],27,0.316666666667
"""Is he a good man?""","[2, 2, 1, 4, 3]",12,[1 1 1 1 1],5,0.7
inquired the girl anxiously.,"[8, 3, 4, 9]",24,[2 1 1 3],7,-0.25
"""He is a good Wizard.","[2, 2, 1, 4, 6]",15,[1 1 1 1 2],6,0.7
"Whether he is a man or not I cannot tell, for I have never seen him.""","[7, 2, 2, 1, 3, 2, 3, 1, 3, 3, 4, 3, 1, 4, 5, 4, 3]",51,[2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1],19,0.0
"""How can I get there?""","[3, 3, 1, 3, 5]",15,[1 1 1 1 1],5,0.0
asked Dorothy.,"[5, 7]",12,[1 3],4,0.0
"""You must walk.","[3, 4, 4]",11,[1 1 1],3,0.0
"It is a long journey, through a country that is sometimes pleasant and sometimes dark and terrible.","[2, 2, 1, 4, 7, 7, 1, 7, 4, 2, 9, 8, 3, 9, 4, 3, 8]",81,[1 1 1 1 2 1 1 2 1 1 3 3 1 3 1 1 2],26,-0.116666666667
"However, I will use all the magic arts I know of to keep you from harm.""","[7, 1, 4, 3, 3, 3, 5, 4, 1, 4, 2, 2, 4, 3, 4, 4]",54,[3 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1],19,0.5
"""Won't you go with me?""","[2, 3, 3, 2, 4, 2]",16,[1 0 1 1 1 1],5,0.0
"pleaded the girl, who had begun to look upon the little old woman as her only friend.","[7, 3, 4, 3, 3, 5, 2, 4, 4, 3, 6, 3, 5, 2, 3, 4, 6]",67,[2 1 1 1 1 2 1 1 2 1 1 1 2 1 1 2 2],23,-0.0291666666667
"""No, I cannot do that,"" she replied, ""but I will give you my kiss, and no one will dare injure a person who has been kissed by the Witch of the North.""","[2, 1, 3, 3, 2, 4, 3, 7, 3, 1, 4, 4, 3, 2, 4, 3, 2, 3, 4, 4, 6, 1, 6, 3, 3, 4, 6, 2, 3, 5, 2, 3, 5]",111,[1 1 1 1 1 1 0 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1],35,0.0
She came close to Dorothy and kissed her gently on the forehead.,"[3, 4, 5, 2, 7, 3, 6, 3, 6, 2, 3, 8]",52,[0 1 1 1 3 1 1 1 2 1 1 4],17,0.2
"Where her lips touched the girl they left a round, shining mark, as Dorothy found out soon after.","[5, 3, 4, 7, 3, 4, 4, 4, 1, 5, 7, 4, 2, 7, 5, 3, 4, 5]",77,[1 1 1 1 1 1 1 1 1 1 2 1 1 3 1 1 1 2],22,-0.1
"""The road to the City of Emeralds is paved with yellow brick,"" said the Witch, ""so you cannot miss it.","[3, 4, 2, 3, 4, 2, 8, 2, 5, 4, 6, 5, 4, 3, 5, 2, 3, 3, 3, 4, 2]",77,[1 1 1 1 2 1 3 1 1 1 2 1 1 1 1 1 1 1 1 1 1],25,0.0
"When you get to Oz do not be afraid of him, but tell your story and ask him to help you.","[4, 3, 3, 2, 2, 2, 3, 2, 6, 2, 3, 3, 4, 4, 5, 3, 3, 3, 2, 4, 3]",66,[1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 1],23,-0.6
"Good-bye, my dear.""","[8, 2, 4]",14,[1 1 2],4,0.0
"The three Munchkins bowed low to her and wished her a pleasant journey, after which they walked away through the trees.","[3, 5, 9, 5, 3, 2, 3, 3, 6, 3, 1, 8, 7, 5, 5, 4, 6, 4, 7, 3, 5]",97,[1 1 2 1 1 1 1 1 1 1 1 3 2 2 1 1 1 2 1 1 0],26,0.366666666667
"The Witch gave Dorothy a friendly little nod, whirled around on her left heel three times, and straightway disappeared, much to the surprise of little Toto, who barked after her loudly enough when she had gone, because he had been afraid even to growl while she stood by.","[3, 5, 4, 7, 1, 8, 6, 3, 7, 6, 2, 3, 4, 4, 5, 5, 3, 11, 11, 4, 2, 3, 8, 2, 6, 4, 3, 6, 5, 3, 6, 6, 4, 3, 3, 4, 7, 2, 3, 4, 6, 4, 2, 5, 5, 3, 5, 2]",218,"[1 1 1 3 1 3 1 1 1 2 1 1 1 1 1 1 1 2 4 1 1 1 2 1 1 2 1 1 2 1 2 2 1 0 1 1 2
 1 1 1 2 2 1 1 1 0 1 1]",63,-0.0571428571429
"But Dorothy, knowing her to be a witch, had expected her to disappear in just that way, and was not surprised in the least.","[3, 7, 7, 3, 2, 2, 1, 5, 3, 8, 3, 2, 9, 2, 4, 4, 3, 3, 3, 3, 9, 2, 3, 5]",96,[1 3 2 1 1 1 1 1 1 2 1 1 4 1 1 1 1 1 1 1 2 1 1 2],33,-0.15
3.,[1],1,[0],0,0.0
How Dorothy Saved the Scarecrow   When Dorothy was left alone she began to feel hungry.,"[3, 7, 5, 3, 9, 4, 7, 3, 4, 5, 3, 5, 2, 4, 6]",70,[1 3 1 1 3 1 3 1 1 2 0 2 1 1 2],23,0.0
"So she went to the cupboard and cut herself some bread, which she spread with butter.","[2, 3, 4, 2, 3, 8, 3, 3, 7, 4, 5, 5, 3, 6, 4, 6]",68,[1 0 1 1 1 2 1 1 2 1 2 1 0 2 1 2],19,0.0
"She gave some to Toto, and taking a pail from the shelf she carried it down to the little brook and filled it with clear, sparkling water.","[3, 4, 4, 2, 4, 3, 6, 1, 4, 4, 3, 5, 3, 7, 2, 4, 2, 3, 6, 5, 3, 6, 2, 4, 5, 9, 5]",109,[0 1 1 1 2 1 2 1 1 1 1 1 0 2 1 1 1 1 1 1 1 1 1 1 2 2 2],31,0.0392361111111
Toto ran over to the trees and began to bark at the birds sitting there.,"[4, 3, 4, 2, 3, 5, 3, 5, 2, 4, 2, 3, 5, 7, 5]",57,[2 1 2 1 1 0 1 2 1 1 1 1 1 2 1],18,0.0
"Dorothy went to get him, and saw such delicious fruit hanging from the branches that she gathered some of it, finding it just what she wanted to help out her breakfast.","[7, 4, 2, 3, 3, 3, 3, 4, 9, 5, 7, 4, 3, 8, 4, 3, 8, 4, 2, 2, 7, 2, 4, 4, 3, 6, 2, 4, 3, 3, 9]",135,[3 1 1 1 1 1 1 1 3 1 2 1 1 1 1 0 2 1 1 1 2 1 1 1 0 1 1 1 1 1 3],38,0.5
"Then she went back to the house, and having helped herself and Toto to a good drink of the cool, clear water, she set about making ready for the journey to the City of Emeralds.","[4, 3, 4, 4, 2, 3, 5, 3, 6, 6, 7, 3, 4, 2, 1, 4, 5, 2, 3, 4, 5, 5, 3, 3, 5, 6, 5, 3, 3, 7, 2, 3, 4, 2, 8]",139,[1 0 1 1 1 1 1 1 2 1 2 1 2 1 1 1 1 1 1 1 2 2 0 1 2 2 3 1 1 2 1 1 2 1 3],46,0.27
"Dorothy had only one other dress, but that happened to be clean and was hanging on a peg beside her bed.","[7, 3, 4, 3, 5, 5, 3, 4, 8, 2, 2, 5, 3, 3, 7, 2, 1, 3, 6, 3, 3]",82,[3 1 2 1 2 1 1 1 2 1 1 2 1 1 2 1 1 1 2 1 0],28,0.0805555555556
"It was gingham, with checks of white and blue; and although the blue was somewhat faded with many washings, it was still a pretty frock.","[2, 3, 7, 4, 6, 2, 5, 3, 4, 3, 8, 3, 4, 3, 8, 5, 4, 4, 8, 2, 3, 5, 1, 6, 5]",108,[1 1 2 1 1 1 1 1 0 1 2 1 0 1 3 1 1 2 2 1 1 1 1 2 1],30,0.15
"The girl washed herself carefully, dressed herself in the clean gingham, and tied her pink sunbonnet on her head.","[3, 4, 6, 7, 9, 7, 7, 2, 3, 5, 7, 3, 4, 3, 4, 9, 2, 3, 4]",92,[1 1 1 2 4 1 2 1 1 2 2 1 1 1 1 3 1 1 2],29,0.0555555555556
"She took a little basket and filled it with bread from the cupboard, laying a white cloth over the top.","[3, 4, 1, 6, 6, 3, 6, 2, 4, 5, 4, 3, 8, 6, 1, 5, 5, 4, 3, 3]",82,[0 1 1 1 2 1 1 1 1 2 1 1 2 1 1 1 1 2 1 1],23,0.178125
Then she looked down at her feet and noticed how old and worn her shoes were.,"[4, 3, 6, 4, 2, 3, 4, 3, 7, 3, 3, 3, 4, 3, 5, 4]",61,[1 0 1 1 1 1 1 1 2 1 1 1 1 1 0 1],15,-0.0277777777778
"""They surely will never do for a long journey, Toto,"" she said.","[4, 6, 4, 5, 2, 3, 1, 4, 7, 4, 3, 4]",47,[1 3 1 2 1 1 1 1 2 2 0 1],16,0.225
And Toto looked up into her face with his little black eyes and wagged his tail to show he knew what she meant.,"[3, 4, 6, 2, 4, 3, 4, 4, 3, 6, 5, 4, 3, 6, 3, 4, 2, 4, 2, 4, 4, 3, 5]",88,[1 2 1 1 2 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 2],24,-0.177083333333
At that moment Dorothy saw lying on the table the silver shoes that had belonged to the Witch of the East.,"[2, 4, 6, 7, 3, 5, 2, 3, 5, 3, 6, 5, 4, 3, 8, 2, 3, 5, 2, 3, 4]",85,[1 1 2 3 1 1 1 1 1 1 2 0 1 1 2 1 1 1 1 1 2],26,0.0
"""I wonder if they will fit me,"" she said to Toto.","[1, 6, 2, 4, 4, 3, 2, 3, 4, 2, 4]",35,[1 2 1 1 1 1 1 0 1 1 2],12,0.4
"""They would be just the thing to take a long walk in, for they could not wear out.""","[4, 5, 2, 4, 3, 5, 2, 4, 1, 4, 4, 2, 3, 4, 5, 3, 4, 3]",62,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1],19,-0.05
"She took off her old leather shoes and tried on the silver ones, which fitted her as well as if they had been made for her.","[3, 4, 3, 3, 3, 7, 5, 3, 5, 2, 3, 6, 4, 5, 6, 3, 2, 4, 2, 2, 4, 3, 4, 4, 3, 3]",96,[0 1 1 1 1 3 0 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1],27,0.1
Finally she picked up her basket.,"[7, 3, 6, 2, 3, 6]",27,[3 0 1 1 1 2],8,0.0
"""Come along, Toto,"" she said.","[4, 5, 4, 3, 4]",20,[1 2 2 0 1],6,0.0
"""We will go to the Emerald City and ask the Great Oz how to get back to Kansas again.""","[2, 4, 2, 2, 3, 7, 4, 3, 3, 3, 5, 2, 3, 2, 3, 4, 2, 6, 5]",65,[1 1 1 1 1 3 2 1 1 1 2 1 1 1 1 1 1 2 2],25,0.4
"She closed the door, locked it, and put the key carefully in the pocket of her dress.","[3, 6, 3, 4, 6, 2, 3, 3, 3, 3, 9, 2, 3, 6, 2, 3, 5]",66,[0 1 1 1 1 1 1 1 1 1 4 1 1 2 1 1 1],20,-0.0666666666667
"And so, with Toto trotting along soberly behind her, she started on her journey.","[3, 2, 4, 4, 8, 5, 7, 6, 3, 3, 7, 2, 3, 7]",64,[1 1 1 2 2 2 3 2 1 0 1 1 1 2],20,-0.4
"There were several roads nearby, but it did not take her long to find the one paved with yellow bricks.","[5, 4, 7, 5, 6, 3, 2, 3, 3, 4, 3, 4, 2, 4, 3, 3, 5, 4, 6, 6]",82,[1 1 3 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1],25,-0.0166666666667
"Within a short time she was walking briskly toward the Emerald City, her silver shoes tinkling merrily on the hard, yellow road-bed.","[6, 1, 5, 4, 3, 3, 7, 7, 6, 3, 7, 4, 3, 6, 5, 8, 7, 2, 3, 4, 6, 8]",108,[2 1 1 1 0 1 2 2 2 1 3 2 1 2 0 2 3 1 1 1 2 1],32,-0.0972222222222
"The sun shone bright and the birds sang sweetly, and Dorothy did not feel nearly so bad as you might think a little girl would who had been suddenly whisked away from her own country and set down in the midst of a strange land.","[3, 3, 5, 6, 3, 3, 5, 4, 7, 3, 7, 3, 3, 4, 6, 2, 3, 2, 3, 5, 5, 1, 6, 4, 5, 3, 3, 4, 8, 7, 4, 4, 3, 3, 7, 3, 3, 4, 2, 3, 5, 2, 1, 7, 4]",181,"[1 1 1 1 1 1 1 1 2 1 3 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 2 1 1 1 2 1 1
 1 1 1 1 1 1 1 1]",54,0.0696180555556
"She was surprised, as she walked along, to see how pretty the country was about her.","[3, 3, 9, 2, 3, 6, 5, 2, 3, 3, 6, 3, 7, 3, 5, 3]",66,[0 1 2 1 0 1 2 1 1 1 2 1 2 1 2 1],19,0.175
"There were neat fences at the sides of the road, painted a dainty blue color, and beyond them were fields of grain and vegetables in abundance.","[5, 4, 4, 6, 2, 3, 5, 2, 3, 4, 7, 1, 6, 4, 5, 3, 6, 4, 4, 6, 2, 5, 3, 10, 2, 9]",115,[1 1 2 1 1 1 1 1 1 1 1 1 2 0 2 1 1 1 1 2 1 1 1 3 1 3],33,0.45
